PRODUCTO,COBERTURA,ANIO,ID_ENTIDAD,ESPECIE_GANADERA,CABEZAS_SACRIFICADAS,ESTATUS_DATO_CBZ,PRODUCCION_CARNE,ESTATUS_DATO_PROD,VALOR_PRODUCCION,ESTATUS_DATO_VPROD,PRECIO_MEDIO,ESTATUS_DATO_PMED,ESTATUS
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	08",Ganado caprino,154,Disponible,3,Disponible,211,Disponible,73642,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	10",Ganado caprino,2,Disponible, ,No significativo,2,Disponible,58000,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	11",Ganado caprino,7213,Disponible,141,Disponible,8579,Disponible,60972,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	12",Ganado caprino,44,Disponible,1,Disponible,60,Disponible,63372,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	13",Ganado caprino,72,Disponible,2,Disponible,134,Disponible,67556,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	14",Ganado caprino,9062,Disponible,145,Disponible,10150,Disponible,69999,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	15",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	16",Ganado caprino,5662,Disponible,102,Disponible,6695,Disponible,65486,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	17",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	18",Ganado caprino,92,Disponible,2,Disponible,103,Disponible,63368,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	19",Ganado caprino,553,Disponible,4,Disponible,265,Disponible,62555,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	20",Ganado caprino,359,Disponible,10,Disponible,601,Disponible,58812,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	21",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	22",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	23",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	24",Ganado caprino,87,Disponible,2,Disponible,130,Disponible,66675,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	25",Ganado caprino,2697,Disponible,55,Disponible,3627,Disponible,66456,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	26",Ganado caprino,541,Disponible,12,Disponible,724,Disponible,58832,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	27",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	28",Ganado caprino,1742,Disponible,33,Disponible,2141,Disponible,65463,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	29",Ganado caprino,41,Disponible,1,Disponible,84,Disponible,77121,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	30",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	31",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	32",Ganado caprino,1963,Disponible,50,Disponible,3365,Disponible,67617,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	01",Ganado ovino,33943,Disponible,816,Disponible,56833,Disponible,69681,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	02",Ganado ovino,1190,Disponible,26,Disponible,1547,Disponible,58967,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	03",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	04",Ganado ovino,8,Disponible, ,No significativo,8,Disponible,67250,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	05",Ganado ovino,519,Disponible,9,Disponible,678,Disponible,77713,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	06",Ganado ovino,1581,Disponible,30,Disponible,1999,Disponible,65987,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	07",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	08",Ganado ovino,1276,Disponible,21,Disponible,1451,Disponible,68427,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	10",Ganado ovino,15,Disponible, ,No significativo,20,Disponible,58781,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	11",Ganado ovino,7466,Disponible,169,Disponible,11369,Disponible,67262,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	12",Ganado ovino,38,Disponible,1,Disponible,71,Disponible,84526,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	13",Ganado ovino,4298,Disponible,105,Disponible,7220,Disponible,68830,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	14",Ganado ovino,15461,Disponible,336,Disponible,22206,Disponible,65993,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	15",Ganado ovino,24653,Disponible,606,Disponible,42075,Disponible,69460,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	16",Ganado ovino,9247,Disponible,179,Disponible,11610,Disponible,64687,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	17",Ganado ovino,230,Disponible,5,Disponible,454,Disponible,85058,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	18",Ganado ovino,154,Disponible,4,Disponible,289,Disponible,69028,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	19",Ganado ovino,283,Disponible,2,Disponible,179,Disponible,77374,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	20",Ganado ovino,2423,Disponible,51,Disponible,3563,Disponible,69403,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	21",Ganado ovino,2888,Disponible,83,Disponible,5503,Disponible,65990,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	22",Ganado ovino,17253,Disponible,337,Disponible,21871,Disponible,64874,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	23",Ganado ovino,852,Disponible,19,Disponible,1175,Disponible,61258,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	24",Ganado ovino,1713,Disponible,42,Disponible,3104,Disponible,74275,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	25",Ganado ovino,1877,Disponible,46,Disponible,2947,Disponible,64569,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	26",Ganado ovino,148,Disponible,4,Disponible,263,Disponible,68650,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	27",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	28",Ganado ovino,950,Disponible,20,Disponible,1411,Disponible,69550,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	29",Ganado ovino,560,Disponible,13,Disponible,903,Disponible,68497,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	30",Ganado ovino,3,Disponible, ,No significativo,5,Disponible,76000,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	31",Ganado ovino,4255,Disponible,64,Disponible,5643,Disponible,88412,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	32",Ganado ovino,4419,Disponible,121,Disponible,9586,Disponible,78951,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	01",Ganado porcino,186831,Disponible,13831,Disponible,894085,Disponible,64644,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	02",Ganado porcino,3324,Disponible,333,Disponible,18249,Disponible,54743,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	03",Ganado porcino,4289,Disponible,365,Disponible,20835,Disponible,57146,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	04",Ganado porcino,40621,Disponible,3041,Disponible,188774,Disponible,62069,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	05",Ganado porcino,36860,Disponible,4077,Disponible,232235,Disponible,56967,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	06",Ganado porcino,79267,Disponible,5058,Disponible,306979,Disponible,60697,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	07",Ganado porcino,10298,Disponible,713,Disponible,46912,Disponible,65798,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	08",Ganado porcino,30950,Disponible,2240,Disponible,130921,Disponible,58451,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	10",Ganado porcino,4102,Disponible,322,Disponible,18015,Disponible,55970,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	11",Ganado porcino,355770,Disponible,26927,Disponible,1367618,Disponible,50789,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	12",Ganado porcino,167352,Disponible,12008,Disponible,789196,Disponible,65720,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	13",Ganado porcino,149806,Disponible,10820,Disponible,658034,Disponible,60818,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	14",Ganado porcino,814366,Disponible,58467,Disponible,3544314,Disponible,60621,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	15",Ganado porcino,719242,Disponible,54561,Disponible,3180988,Disponible,58301,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	16",Ganado porcino,317243,Disponible,23130,Disponible,1491059,Disponible,64463,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	17",Ganado porcino,175891,Disponible,12834,Disponible,810929,Disponible,63186,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	18",Ganado porcino,91294,Disponible,5409,Disponible,340956,Disponible,63029,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	19",Ganado porcino,4301,Disponible,322,Disponible,17613,Disponible,54622,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	20",Ganado porcino,27631,Disponible,2661,Disponible,157051,Disponible,59012,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	21",Ganado porcino,294841,Disponible,23663,Disponible,1434936,Disponible,60641,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	22",Ganado porcino,233565,Disponible,15909,Disponible,843164,Disponible,53000,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	23",Ganado porcino,65988,Disponible,4410,Disponible,256940,Disponible,58257,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	24",Ganado porcino,97890,Disponible,7086,Disponible,412457,Disponible,58210,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	25",Ganado porcino,27766,Disponible,2448,Disponible,163497,Disponible,66784,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	26",Ganado porcino,70935,Disponible,5726,Disponible,355421,Disponible,62068,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	27",Ganado porcino,3805,Disponible,305,Disponible,17270,Disponible,56674,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	28",Ganado porcino,9185,Disponible,734,Disponible,45664,Disponible,62189,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	29",Ganado porcino,36650,Disponible,2389,Disponible,132219,Disponible,55337,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	30",Ganado porcino,301203,Disponible,20158,Disponible,1224024,Disponible,60722,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	31",Ganado porcino,263347,Disponible,21613,Disponible,1313148,Disponible,60758,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2022,"	32",Ganado porcino,58968,Disponible,3921,Disponible,257475,Disponible,65668,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	01",Ganado bovino,42195,Disponible,10149,Disponible,730386,Disponible,71964,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	02",Ganado bovino,5195,Disponible,1376,Disponible,98978,Disponible,71947,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	03",Ganado bovino,13671,Disponible,3052,Disponible,219534,Disponible,71926,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	04",Ganado bovino,12526,Disponible,3070,Disponible,220684,Disponible,71886,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	05",Ganado bovino,64781,Disponible,17124,Disponible,1315415,Disponible,76818,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	06",Ganado bovino,12109,Disponible,2999,Disponible,234427,Disponible,78180,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	07",Ganado bovino,77808,Disponible,18406,Disponible,1368079,Disponible,74328,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	08",Ganado bovino,81779,Disponible,19505,Disponible,1253430,Disponible,64263,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	10",Ganado bovino,36820,Disponible,9616,Disponible,702683,Disponible,73074,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	11",Ganado bovino,156091,Disponible,39935,Disponible,3070732,Disponible,76893,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	12",Ganado bovino,64788,Disponible,16304,Disponible,1274886,Disponible,78194,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2023,"	13",Ganado bovino,41382,Disponible,12476,Disponible,959526,Disponible,76909,Disponible,Cifras Definitivas
